turbine_id,timestamp,latitude,longitude,wind_speed_mps,power_output_kw,temperature_c
TURB_026,2024-06-07T10:00:00,41.7776,-98.1298,9.83,920.9,15.2
TURB_026,2024-06-07T11:00:00,41.7776,-98.1298,11.27,1408.0,15.1
TURB_026,2024-06-07T12:00:00,41.7776,-98.1298,6.2,324.6,16.7
TURB_026,2024-06-07T13:00:00,41.7776,-98.1298,10.7,1110.0,12.7
TURB_026,2024-06-07T14:00:00,41.7776,-98.1298,10.38,1167.7,10.5
TURB_026,2024-06-07T15:00:00,41.7776,-98.1298,11.92,1353.8,18.9
TURB_026,2024-06-07T16:00:00,41.7776,-98.1298,4.2,451.5,7.3
TURB_026,2024-06-07T17:00:00,41.7776,-98.1298,11.46,1487.5,13.2
TURB_026,2024-06-07T18:00:00,41.7776,-98.1298,8.56,752.8,10.5
TURB_026,2024-06-07T19:00:00,41.7776,-98.1298,5.55,301.1,6.5
TURB_026,2024-06-07T20:00:00,41.7776,-98.1298,6.25,852.0,10.2
TURB_026,2024-06-07T21:00:00,41.7776,-98.1298,11.44,1381.3,17.5
TURB_026,2024-06-07T22:00:00,41.7776,-98.1298,9.96,1214.8,14.0
TURB_026,2024-06-07T23:00:00,41.7776,-98.1298,13.97,2606.6,16.2
TURB_027,2024-06-01T00:00:00,32.9951,-96.8619,8.74,442.3,13.6
TURB_027,2024-06-01T01:00:00,32.9951,-96.8619,8.48,524.4,27.2
TURB_027,2024-06-01T02:00:00,32.9951,-96.8619,5.48,400.8,19.3
TURB_027,2024-06-01T03:00:00,32.9951,-96.8619,7.96,331.0,11.2
TURB_027,2024-06-01T04:00:00,32.9951,-96.8619,6.45,-89.3,10.0
TURB_027,2024-06-01T05:00:00,32.9951,-96.8619,3.55,314.0,18.1
TURB_027,2024-06-01T06:00:00,32.9951,-96.8619,10.36,1229.0,15.8
TURB_027,2024-06-01T07:00:00,32.9951,-96.8619,12.38,1776.2,15.5
TURB_027,2024-06-01T08:00:00,32.9951,-96.8619,10.24,809.9,30.5
TURB_027,2024-06-01T09:00:00,32.9951,-96.8619,8.09,557.0,21.3
TURB_027,2024-06-01T10:00:00,32.9951,-96.8619,10.74,1248.1,15.7
TURB_027,2024-06-01T11:00:00,32.9951,-96.8619,3.49,-68.9,17.6
TURB_027,2024-06-01T12:00:00,32.9951,-96.8619,9.33,1056.8,14.4
TURB_027,2024-06-01T13:00:00,32.9951,-96.8619,3.84,267.9,22.2
TURB_027,2024-06-01T14:00:00,32.9951,-96.8619,10.69,1190.5,20.2
TURB_027,2024-06-01T15:00:00,32.9951,-96.8619,18.29,3000.0,8.4
TURB_027,2024-06-01T16:00:00,32.9951,-96.8619,6.24,368.2,7.0
TURB_027,2024-06-01T17:00:00,32.9951,-96.8619,8.51,692.0,22.7
TURB_027,2024-06-01T18:00:00,32.9951,-96.8619,11.93,1871.1,4.2
TURB_027,2024-06-01T19:00:00,32.9951,-96.8619,10.76,1388.0,16.3
TURB_027,2024-06-01T20:00:00,32.9951,-96.8619,2.81,-133.2,9.2
TURB_027,2024-06-01T21:00:00,32.9951,-96.8619,1.95,6.9,11.0
TURB_027,2024-06-01T22:00:00,32.9951,-96.8619,15.88,3000.0,21.5
TURB_027,2024-06-01T23:00:00,32.9951,-96.8619,3.29,-70.3,15.5
TURB_027,2024-06-02T00:00:00,32.9951,-96.8619,5.28,62.4,13.9
TURB_027,2024-06-02T01:00:00,32.9951,-96.8619,7.3,759.8,16.9
TURB_027,2024-06-02T02:00:00,32.9951,-96.8619,9.44,948.8,18.1
TURB_027,2024-06-02T03:00:00,32.9951,-96.8619,7.75,401.6,15.8
TURB_027,2024-06-02T04:00:00,32.9951,-96.8619,11.47,1734.4,13.8
TURB_027,2024-06-02T05:00:00,32.9951,-96.8619,10.3,1054.9,15.2
TURB_027,2024-06-02T06:00:00,32.9951,-96.8619,6.58,248.5,21.7
TURB_027,2024-06-02T07:00:00,32.9951,-96.8619,8.28,594.2,7.8
TURB_027,2024-06-02T08:00:00,32.9951,-96.8619,7.07,305.5,10.9
TURB_027,2024-06-02T09:00:00,32.9951,-96.8619,8.06,438.7,15.4
TURB_027,2024-06-02T10:00:00,32.9951,-96.8619,8.36,394.1,13.0
TURB_027,2024-06-02T11:00:00,32.9951,-96.8619,8.23,794.7,16.3
TURB_027,2024-06-02T12:00:00,32.9951,-96.8619,6.01,297.3,23.5
TURB_027,2024-06-02T13:00:00,32.9951,-96.8619,10.75,1351.8,18.6
TURB_027,2024-06-02T14:00:00,32.9951,-96.8619,12.32,2085.0,17.8
TURB_027,2024-06-02T15:00:00,32.9951,-96.8619,11.21,1190.8,7.5
TURB_027,2024-06-02T16:00:00,32.9951,-96.8619,8.47,621.7,12.3
TURB_027,2024-06-02T17:00:00,32.9951,-96.8619,10.48,777.6,12.3
TURB_027,2024-06-02T18:00:00,32.9951,-96.8619,6.55,-46.9,22.5
TURB_027,2024-06-02T19:00:00,32.9951,-96.8619,3.92,-57.3,19.5
TURB_027,2024-06-02T20:00:00,32.9951,-96.8619,9.94,759.9,18.4
TURB_027,2024-06-02T21:00:00,32.9951,-96.8619,8.87,1164.3,17.0
TURB_027,2024-06-02T22:00:00,32.9951,-96.8619,7.58,263.6,11.3
TURB_027,2024-06-02T23:00:00,32.9951,-96.8619,5.52,442.7,15.1
TURB_027,2024-06-03T00:00:00,32.9951,-96.8619,9.7,1214.3,3.2
TURB_027,2024-06-03T01:00:00,32.9951,-96.8619,11.84,1669.5,17.2
TURB_027,2024-06-03T02:00:00,32.9951,-96.8619,5.51,16.7,17.4
TURB_027,2024-06-03T03:00:00,32.9951,-96.8619,15.15,3000.0,21.3
TURB_027,2024-06-03T04:00:00,32.9951,-96.8619,7.42,289.1,11.1
TURB_027,2024-06-03T05:00:00,32.9951,-96.8619,6.54,-131.4,11.4
TURB_027,2024-06-03T06:00:00,32.9951,-96.8619,6.32,217.2,15.7
TURB_027,2024-06-03T07:00:00,32.9951,-96.8619,9.09,747.4,12.1
TURB_027,2024-06-03T08:00:00,32.9951,-96.8619,2.11,-105.7,10.1
TURB_027,2024-06-03T09:00:00,32.9951,-96.8619,9.4,1012.0,19.7
TURB_027,2024-06-03T10:00:00,32.9951,-96.8619,10.27,1056.8,12.4
TURB_027,2024-06-03T11:00:00,32.9951,-96.8619,5.76,-110.5,20.0
TURB_027,2024-06-03T12:00:00,32.9951,-96.8619,7.48,168.5,10.9
TURB_027,2024-06-03T13:00:00,32.9951,-96.8619,5.4,166.0,20.3
TURB_027,2024-06-03T14:00:00,32.9951,-96.8619,6.96,-113.9,14.1
TURB_027,2024-06-03T15:00:00,32.9951,-96.8619,7.53,382.2,11.9
TURB_027,2024-06-03T16:00:00,32.9951,-96.8619,8.65,661.0,14.9
TURB_027,2024-06-03T17:00:00,32.9951,-96.8619,9.24,702.4,12.6
TURB_027,2024-06-03T18:00:00,32.9951,-96.8619,12.14,1901.2,19.1
TURB_027,2024-06-03T19:00:00,32.9951,-96.8619,11.68,1697.9,19.6
TURB_027,2024-06-03T20:00:00,32.9951,-96.8619,3.26,75.5,14.1
TURB_027,2024-06-03T21:00:00,32.9951,-96.8619,13.03,2399.3,11.8
TURB_027,2024-06-03T22:00:00,32.9951,-96.8619,9.12,791.7,17.3
TURB_027,2024-06-03T23:00:00,32.9951,-96.8619,4.94,192.8,13.9
TURB_027,2024-06-04T00:00:00,32.9951,-96.8619,8.85,547.7,12.1
TURB_027,2024-06-04T01:00:00,32.9951,-96.8619,11.52,1319.1,10.1
TURB_027,2024-06-04T02:00:00,32.9951,-96.8619,7.85,328.5,10.6
TURB_027,2024-06-04T03:00:00,32.9951,-96.8619,8.32,273.9,10.0
TURB_027,2024-06-04T04:00:00,32.9951,-96.8619,14.16,2932.4,11.3
TURB_027,2024-06-04T05:00:00,32.9951,-96.8619,9.25,906.1,20.0
TURB_027,2024-06-04T06:00:00,32.9951,-96.8619,7.62,637.5,4.8
TURB_027,2024-06-04T07:00:00,32.9951,-96.8619,4.83,145.5,16.6
TURB_027,2024-06-04T08:00:00,32.9951,-96.8619,5.26,197.8,11.9
TURB_027,2024-06-04T09:00:00,32.9951,-96.8619,7.17,573.4,19.5
TURB_027,2024-06-04T10:00:00,32.9951,-96.8619,5.01,-85.8,12.9
TURB_027,2024-06-04T11:00:00,32.9951,-96.8619,7.92,365.2,20.2
TURB_027,2024-06-04T12:00:00,32.9951,-96.8619,9.04,820.5,8.7
TURB_027,2024-06-04T13:00:00,32.9951,-96.8619,11.5,957.6,19.2
TURB_027,2024-06-04T14:00:00,32.9951,-96.8619,10.8,1174.3,21.4
TURB_027,2024-06-04T15:00:00,32.9951,-96.8619,7.81,489.0,16.7
TURB_027,2024-06-04T16:00:00,32.9951,-96.8619,17.56,3000.0,18.5
TURB_027,2024-06-04T17:00:00,32.9951,-96.8619,5.26,174.4,10.9
TURB_027,2024-06-04T18:00:00,32.9951,-96.8619,10.47,1174.6,9.4
TURB_027,2024-06-04T19:00:00,32.9951,-96.8619,8.24,390.3,15.8
TURB_027,2024-06-04T20:00:00,32.9951,-96.8619,5.42,165.0,18.8
TURB_027,2024-06-04T21:00:00,32.9951,-96.8619,7.84,403.9,16.0
TURB_027,2024-06-04T22:00:00,32.9951,-96.8619,10.09,806.3,16.3
TURB_027,2024-06-04T23:00:00,32.9951,-96.8619,11.95,1822.3,15.3
TURB_027,2024-06-05T00:00:00,32.9951,-96.8619,9.92,1066.5,18.8
TURB_027,2024-06-05T01:00:00,32.9951,-96.8619,1.93,-303.5,20.0
TURB_027,2024-06-05T02:00:00,32.9951,-96.8619,3.48,122.6,13.2
TURB_027,2024-06-05T03:00:00,32.9951,-96.8619,5.01,195.8,16.0
TURB_027,2024-06-05T04:00:00,32.9951,-96.8619,14.33,2818.3,22.2
TURB_027,2024-06-05T05:00:00,32.9951,-96.8619,9.06,610.8,19.0
TURB_027,2024-06-05T06:00:00,32.9951,-96.8619,9.7,919.1,16.3
TURB_027,2024-06-05T07:00:00,32.9951,-96.8619,6.21,74.2,18.8
TURB_027,2024-06-05T08:00:00,32.9951,-96.8619,7.33,377.5,16.4
TURB_027,2024-06-05T09:00:00,32.9951,-96.8619,8.8,394.6,21.4
TURB_027,2024-06-05T10:00:00,32.9951,-96.8619,8.36,544.5,17.2
TURB_027,2024-06-05T11:00:00,32.9951,-96.8619,8.71,814.1,17.7
TURB_027,2024-06-05T12:00:00,32.9951,-96.8619,10.15,1317.0,19.4
TURB_027,2024-06-05T13:00:00,32.9951,-96.8619,7.52,200.4,23.3
TURB_027,2024-06-05T14:00:00,32.9951,-96.8619,7.29,292.3,6.3
TURB_027,2024-06-05T15:00:00,32.9951,-96.8619,9.02,762.5,7.4
TURB_027,2024-06-05T16:00:00,32.9951,-96.8619,9.36,720.3,28.5
TURB_027,2024-06-05T17:00:00,32.9951,-96.8619,6.29,162.0,10.6
TURB_027,2024-06-05T18:00:00,32.9951,-96.8619,11.83,1582.6,11.4
TURB_027,2024-06-05T19:00:00,32.9951,-96.8619,10.12,760.6,18.1
TURB_027,2024-06-05T20:00:00,32.9951,-96.8619,13.34,2489.5,18.2
TURB_027,2024-06-05T21:00:00,32.9951,-96.8619,10.61,1536.4,21.0
TURB_027,2024-06-05T22:00:00,32.9951,-96.8619,9.32,990.1,10.6
TURB_027,2024-06-05T23:00:00,32.9951,-96.8619,10.33,900.8,13.2
TURB_027,2024-06-06T00:00:00,32.9951,-96.8619,0.0,80.3,11.8
TURB_027,2024-06-06T01:00:00,32.9951,-96.8619,11.33,1533.8,20.6
TURB_027,2024-06-06T02:00:00,32.9951,-96.8619,4.75,314.8,25.5
TURB_027,2024-06-06T03:00:00,32.9951,-96.8619,10.29,1248.4,15.8
TURB_027,2024-06-06T04:00:00,32.9951,-96.8619,6.43,417.6,7.5
TURB_027,2024-06-06T05:00:00,32.9951,-96.8619,6.75,-47.1,11.5
TURB_027,2024-06-06T06:00:00,32.9951,-96.8619,9.93,1079.1,15.3
TURB_027,2024-06-06T07:00:00,32.9951,-96.8619,8.51,239.4,13.1
TURB_027,2024-06-06T08:00:00,32.9951,-96.8619,5.96,79.5,18.0
TURB_027,2024-06-06T09:00:00,32.9951,-96.8619,5.42,38.1,4.6
TURB_027,2024-06-06T10:00:00,32.9951,-96.8619,7.12,143.0,15.4
TURB_027,2024-06-06T11:00:00,32.9951,-96.8619,5.15,157.2,14.3
TURB_027,2024-06-06T12:00:00,32.9951,-96.8619,13.02,2304.6,5.8
TURB_027,2024-06-06T13:00:00,32.9951,-96.8619,4.21,85.4,10.4
TURB_027,2024-06-06T14:00:00,32.9951,-96.8619,0.0,269.9,18.6
TURB_027,2024-06-06T15:00:00,32.9951,-96.8619,9.56,753.1,17.1
TURB_027,2024-06-06T16:00:00,32.9951,-96.8619,5.89,245.0,10.4
TURB_027,2024-06-06T17:00:00,32.9951,-96.8619,12.55,1662.1,21.2
TURB_027,2024-06-06T18:00:00,32.9951,-96.8619,8.12,436.9,15.8
TURB_027,2024-06-06T19:00:00,32.9951,-96.8619,10.2,1334.6,16.6
TURB_027,2024-06-06T20:00:00,32.9951,-96.8619,5.33,162.4,24.1
TURB_027,2024-06-06T21:00:00,32.9951,-96.8619,12.04,1928.4,19.0
TURB_027,2024-06-06T22:00:00,32.9951,-96.8619,10.1,1261.5,12.7
TURB_027,2024-06-06T23:00:00,32.9951,-96.8619,3.93,74.7,10.9
TURB_027,2024-06-07T00:00:00,32.9951,-96.8619,4.83,-31.0,27.4
TURB_027,2024-06-07T01:00:00,32.9951,-96.8619,8.41,666.9,8.9
TURB_027,2024-06-07T02:00:00,32.9951,-96.8619,2.47,-148.8,22.2
TURB_027,2024-06-07T03:00:00,32.9951,-96.8619,9.0,849.4,18.7
TURB_027,2024-06-07T04:00:00,32.9951,-96.8619,6.23,518.9,11.8
TURB_027,2024-06-07T05:00:00,32.9951,-96.8619,12.22,1912.7,6.1
TURB_027,2024-06-07T06:00:00,32.9951,-96.8619,5.76,-166.3,20.8
TURB_027,2024-06-07T07:00:00,32.9951,-96.8619,7.93,52.2,16.9
TURB_027,2024-06-07T08:00:00,32.9951,-96.8619,6.39,-36.0,23.4
TURB_027,2024-06-07T09:00:00,32.9951,-96.8619,8.32,517.6,13.0
TURB_027,2024-06-07T10:00:00,32.9951,-96.8619,3.46,-219.5,21.4
TURB_027,2024-06-07T11:00:00,32.9951,-96.8619,6.58,289.1,4.8
TURB_027,2024-06-07T12:00:00,32.9951,-96.8619,4.05,188.2,16.9
TURB_027,2024-06-07T13:00:00,32.9951,-96.8619,13.26,2600.1,13.8
TURB_027,2024-06-07T14:00:00,32.9951,-96.8619,9.42,772.3,25.3
TURB_027,2024-06-07T15:00:00,32.9951,-96.8619,11.45,1533.9,16.0
TURB_027,2024-06-07T16:00:00,32.9951,-96.8619,12.33,1992.5,22.8
TURB_027,2024-06-07T17:00:00,32.9951,-96.8619,1.42,95.1,12.4
TURB_027,2024-06-07T18:00:00,32.9951,-96.8619,13.27,2645.6,15.2
TURB_027,2024-06-07T19:00:00,32.9951,-96.8619,12.61,2360.3,15.4
TURB_027,2024-06-07T20:00:00,32.9951,-96.8619,15.42,3000.0,13.9
TURB_027,2024-06-07T21:00:00,32.9951,-96.8619,10.6,1119.5,15.4
TURB_027,2024-06-07T22:00:00,32.9951,-96.8619,12.23,1832.4,6.5
TURB_027,2024-06-07T23:00:00,32.9951,-96.8619,9.1,614.8,19.3
TURB_028,2024-06-01T00:00:00,37.7135,-117.7787,10.09,1321.1,19.5
TURB_028,2024-06-01T01:00:00,37.7135,-117.7787,11.27,1297.9,19.0
TURB_028,2024-06-01T02:00:00,37.7135,-117.7787,13.91,2551.0,24.0
TURB_028,2024-06-01T03:00:00,37.7135,-117.7787,6.35,85.9,16.5
TURB_028,2024-06-01T04:00:00,37.7135,-117.7787,10.15,1227.3,10.2
TURB_028,2024-06-01T05:00:00,37.7135,-117.7787,9.3,668.2,7.6
TURB_028,2024-06-01T06:00:00,37.7135,-117.7787,5.21,-8.5,17.6
TURB_028,2024-06-01T07:00:00,37.7135,-117.7787,11.46,1209.1,16.8
TURB_028,2024-06-01T08:00:00,37.7135,-117.7787,4.47,215.1,11.9
TURB_028,2024-06-01T09:00:00,37.7135,-117.7787,4.85,273.7,12.1
TURB_028,2024-06-01T10:00:00,37.7135,-117.7787,7.05,-93.3,19.7
TURB_028,2024-06-01T11:00:00,37.7135,-117.7787,10.46,1146.4,7.4
TURB_028,2024-06-01T12:00:00,37.7135,-117.7787,11.63,1439.0,12.7
TURB_028,2024-06-01T13:00:00,37.7135,-117.7787,14.94,3000.0,18.7
TURB_028,2024-06-01T14:00:00,37.7135,-117.7787,9.69,986.8,16.4
TURB_028,2024-06-01T15:00:00,37.7135,-117.7787,9.13,815.2,14.7
TURB_028,2024-06-01T16:00:00,37.7135,-117.7787,12.53,1706.5,20.1
TURB_028,2024-06-01T17:00:00,37.7135,-117.7787,10.47,1286.4,20.6
TURB_028,2024-06-01T18:00:00,37.7135,-117.7787,7.72,86.7,14.6
TURB_028,2024-06-01T19:00:00,37.7135,-117.7787,5.03,-19.4,8.8
TURB_028,2024-06-01T20:00:00,37.7135,-117.7787,6.57,164.0,3.1
TURB_028,2024-06-01T21:00:00,37.7135,-117.7787,10.1,1474.6,18.0
TURB_028,2024-06-01T22:00:00,37.7135,-117.7787,7.39,392.8,12.9
TURB_028,2024-06-01T23:00:00,37.7135,-117.7787,8.27,558.2,10.8
TURB_028,2024-06-02T00:00:00,37.7135,-117.7787,13.05,1924.3,18.6
TURB_028,2024-06-02T01:00:00,37.7135,-117.7787,7.7,836.1,16.7
TURB_028,2024-06-02T02:00:00,37.7135,-117.7787,6.92,281.9,15.2
TURB_028,2024-06-02T03:00:00,37.7135,-117.7787,4.57,-57.8,6.1
TURB_028,2024-06-02T04:00:00,37.7135,-117.7787,5.23,161.9,16.5
TURB_028,2024-06-02T05:00:00,37.7135,-117.7787,2.06,-18.7,17.8
TURB_028,2024-06-02T06:00:00,37.7135,-117.7787,7.51,297.0,12.9
TURB_028,2024-06-02T07:00:00,37.7135,-117.7787,6.38,132.1,15.9
TURB_028,2024-06-02T08:00:00,37.7135,-117.7787,14.92,3000.0,13.4
TURB_028,2024-06-02T09:00:00,37.7135,-117.7787,7.84,345.3,20.5
TURB_028,2024-06-02T10:00:00,37.7135,-117.7787,0.89,-105.5,19.1
TURB_028,2024-06-02T11:00:00,37.7135,-117.7787,7.12,196.4,17.2
TURB_028,2024-06-02T12:00:00,37.7135,-117.7787,10.72,1273.7,11.0
TURB_028,2024-06-02T13:00:00,37.7135,-117.7787,9.37,741.9,18.7
TURB_028,2024-06-02T14:00:00,37.7135,-117.7787,12.45,1408.6,15.6
TURB_028,2024-06-02T15:00:00,37.7135,-117.7787,2.79,510.1,12.7
TURB_028,2024-06-02T16:00:00,37.7135,-117.7787,10.24,1066.4,11.0
TURB_028,2024-06-02T17:00:00,37.7135,-117.7787,5.23,460.5,19.8
TURB_028,2024-06-02T18:00:00,37.7135,-117.7787,13.83,2656.8,16.4
TURB_028,2024-06-02T19:00:00,37.7135,-117.7787,7.2,315.6,9.8
TURB_028,2024-06-02T20:00:00,37.7135,-117.7787,8.25,404.1,17.2
TURB_028,2024-06-02T21:00:00,37.7135,-117.7787,8.51,673.8,23.4
TURB_028,2024-06-02T22:00:00,37.7135,-117.7787,7.89,641.9,25.3
TURB_028,2024-06-02T23:00:00,37.7135,-117.7787,11.92,1924.2,13.5
TURB_028,2024-06-03T00:00:00,37.7135,-117.7787,8.69,392.3,17.5
TURB_028,2024-06-03T01:00:00,37.7135,-117.7787,8.82,691.6,20.1
TURB_028,2024-06-03T02:00:00,37.7135,-117.7787,4.38,410.8,19.5
TURB_028,2024-06-03T03:00:00,37.7135,-117.7787,7.79,442.6,17.4
TURB_028,2024-06-03T04:00:00,37.7135,-117.7787,12.56,2002.9,15.7
TURB_028,2024-06-03T05:00:00,37.7135,-117.7787,8.05,878.9,13.2
TURB_028,2024-06-03T06:00:00,37.7135,-117.7787,7.91,787.9,15.7
TURB_028,2024-06-03T07:00:00,37.7135,-117.7787,11.41,1303.6,14.0
TURB_028,2024-06-03T08:00:00,37.7135,-117.7787,12.45,1796.0,14.2
TURB_028,2024-06-03T09:00:00,37.7135,-117.7787,8.77,476.7,12.9
TURB_028,2024-06-03T10:00:00,37.7135,-117.7787,8.34,589.0,21.4
TURB_028,2024-06-03T11:00:00,37.7135,-117.7787,12.62,1840.8,15.6
TURB_028,2024-06-03T12:00:00,37.7135,-117.7787,10.02,1310.1,18.6
TURB_028,2024-06-03T13:00:00,37.7135,-117.7787,8.87,831.8,18.4
TURB_028,2024-06-03T14:00:00,37.7135,-117.7787,5.22,180.5,22.3
TURB_028,2024-06-03T15:00:00,37.7135,-117.7787,7.38,427.5,13.8
TURB_028,2024-06-03T16:00:00,37.7135,-117.7787,1.06,5.3,16.5
TURB_028,2024-06-03T17:00:00,37.7135,-117.7787,6.46,39.0,10.6
TURB_028,2024-06-03T18:00:00,37.7135,-117.7787,10.29,1484.9,21.9
TURB_028,2024-06-03T19:00:00,37.7135,-117.7787,3.97,233.4,11.7
TURB_028,2024-06-03T20:00:00,37.7135,-117.7787,6.25,152.1,18.5
TURB_028,2024-06-03T21:00:00,37.7135,-117.7787,10.88,1267.5,14.6
TURB_028,2024-06-03T22:00:00,37.7135,-117.7787,9.39,942.3,20.9
TURB_028,2024-06-03T23:00:00,37.7135,-117.7787,4.15,75.3,9.7
TURB_028,2024-06-04T00:00:00,37.7135,-117.7787,7.85,438.0,14.8
TURB_028,2024-06-04T01:00:00,37.7135,-117.7787,5.6,-121.8,4.5
TURB_028,2024-06-04T02:00:00,37.7135,-117.7787,7.61,353.9,11.6
TURB_028,2024-06-04T03:00:00,37.7135,-117.7787,11.97,1542.2,22.1
TURB_028,2024-06-04T04:00:00,37.7135,-117.7787,12.87,1742.3,15.5
TURB_028,2024-06-04T05:00:00,37.7135,-117.7787,6.8,-267.8,7.8
TURB_028,2024-06-04T06:00:00,37.7135,-117.7787,10.32,1504.5,19.5
TURB_028,2024-06-04T07:00:00,37.7135,-117.7787,8.97,717.7,23.4
TURB_028,2024-06-04T08:00:00,37.7135,-117.7787,14.44,2896.5,5.0
TURB_028,2024-06-04T09:00:00,37.7135,-117.7787,1.71,269.3,14.8
TURB_028,2024-06-04T10:00:00,37.7135,-117.7787,8.55,266.8,11.2
TURB_028,2024-06-04T11:00:00,37.7135,-117.7787,7.11,401.5,13.0
TURB_028,2024-06-04T12:00:00,37.7135,-117.7787,4.89,-40.1,21.0
TURB_028,2024-06-04T13:00:00,37.7135,-117.7787,8.73,788.8,10.5
TURB_028,2024-06-04T14:00:00,37.7135,-117.7787,0.0,-104.6,10.7
TURB_028,2024-06-04T15:00:00,37.7135,-117.7787,9.05,1397.6,18.5
TURB_028,2024-06-04T16:00:00,37.7135,-117.7787,16.21,3000.0,11.9
TURB_028,2024-06-04T17:00:00,37.7135,-117.7787,9.04,1095.8,24.1
TURB_028,2024-06-04T18:00:00,37.7135,-117.7787,6.27,297.6,7.9
TURB_028,2024-06-04T19:00:00,37.7135,-117.7787,10.47,1459.7,15.2
TURB_028,2024-06-04T20:00:00,37.7135,-117.7787,6.0,287.8,17.1
TURB_028,2024-06-04T21:00:00,37.7135,-117.7787,8.24,595.9,14.1
TURB_028,2024-06-04T22:00:00,37.7135,-117.7787,10.99,1473.8,10.1
TURB_028,2024-06-04T23:00:00,37.7135,-117.7787,4.97,71.8,18.7
TURB_028,2024-06-05T00:00:00,37.7135,-117.7787,8.44,473.5,16.3
TURB_028,2024-06-05T01:00:00,37.7135,-117.7787,7.01,520.2,16.7
TURB_028,2024-06-05T02:00:00,37.7135,-117.7787,7.05,397.3,21.6
TURB_028,2024-06-05T03:00:00,37.7135,-117.7787,6.29,329.5,14.6
TURB_028,2024-06-05T04:00:00,37.7135,-117.7787,9.28,668.5,15.6
TURB_028,2024-06-05T05:00:00,37.7135,-117.7787,11.32,1264.5,8.4
TURB_028,2024-06-05T06:00:00,37.7135,-117.7787,4.13,-163.9,18.0
TURB_028,2024-06-05T07:00:00,37.7135,-117.7787,3.78,-5.5,18.1
TURB_028,2024-06-05T08:00:00,37.7135,-117.7787,9.25,714.3,16.0
TURB_028,2024-06-05T09:00:00,37.7135,-117.7787,8.32,531.4,13.9
TURB_028,2024-06-05T10:00:00,37.7135,-117.7787,14.71,3000.0,27.4
TURB_028,2024-06-05T11:00:00,37.7135,-117.7787,6.51,258.8,8.3
TURB_028,2024-06-05T12:00:00,37.7135,-117.7787,5.57,553.3,12.4
TURB_028,2024-06-05T13:00:00,37.7135,-117.7787,13.76,2355.4,9.7
TURB_028,2024-06-05T14:00:00,37.7135,-117.7787,6.98,326.8,19.6
TURB_028,2024-06-05T15:00:00,37.7135,-117.7787,9.35,734.7,14.3
TURB_028,2024-06-05T16:00:00,37.7135,-117.7787,7.04,166.4,10.6
TURB_028,2024-06-05T17:00:00,37.7135,-117.7787,11.08,996.0,23.1
TURB_028,2024-06-05T18:00:00,37.7135,-117.7787,6.97,184.3,18.7
TURB_028,2024-06-05T19:00:00,37.7135,-117.7787,12.46,2155.9,17.5
TURB_028,2024-06-05T20:00:00,37.7135,-117.7787,11.26,1084.6,12.4
TURB_028,2024-06-05T21:00:00,37.7135,-117.7787,5.27,391.0,13.1
TURB_028,2024-06-05T22:00:00,37.7135,-117.7787,10.54,1276.8,10.7
TURB_028,2024-06-05T23:00:00,37.7135,-117.7787,6.24,501.6,11.1
TURB_028,2024-06-06T00:00:00,37.7135,-117.7787,8.37,430.8,13.4
TURB_028,2024-06-06T01:00:00,37.7135,-117.7787,7.86,329.3,10.2
TURB_028,2024-06-06T02:00:00,37.7135,-117.7787,8.86,526.3,10.9
TURB_028,2024-06-06T03:00:00,37.7135,-117.7787,5.18,123.6,19.7
TURB_028,2024-06-06T04:00:00,37.7135,-117.7787,12.52,1817.1,25.8
TURB_028,2024-06-06T05:00:00,37.7135,-117.7787,4.99,340.7,11.4
TURB_028,2024-06-06T06:00:00,37.7135,-117.7787,5.39,7.4,14.7
TURB_028,2024-06-06T07:00:00,37.7135,-117.7787,9.74,1058.0,10.3
TURB_028,2024-06-06T08:00:00,37.7135,-117.7787,5.03,-56.0,14.4
TURB_028,2024-06-06T09:00:00,37.7135,-117.7787,7.37,210.2,16.3
TURB_028,2024-06-06T10:00:00,37.7135,-117.7787,14.79,3000.0,12.8
TURB_028,2024-06-06T11:00:00,37.7135,-117.7787,9.68,795.0,18.3
TURB_028,2024-06-06T12:00:00,37.7135,-117.7787,5.84,566.0,16.7
TURB_028,2024-06-06T13:00:00,37.7135,-117.7787,6.14,113.7,12.4
TURB_028,2024-06-06T14:00:00,37.7135,-117.7787,12.12,1525.8,11.7
TURB_028,2024-06-06T15:00:00,37.7135,-117.7787,6.32,248.7,13.6
TURB_028,2024-06-06T16:00:00,37.7135,-117.7787,3.53,-36.1,14.5
TURB_028,2024-06-06T17:00:00,37.7135,-117.7787,6.12,366.1,19.6
TURB_028,2024-06-06T18:00:00,37.7135,-117.7787,7.76,514.3,4.2
TURB_028,2024-06-06T19:00:00,37.7135,-117.7787,6.74,506.7,12.9
TURB_028,2024-06-06T20:00:00,37.7135,-117.7787,5.79,649.5,24.1
TURB_028,2024-06-06T21:00:00,37.7135,-117.7787,9.4,1059.1,3.9
TURB_028,2024-06-06T22:00:00,37.7135,-117.7787,5.64,85.2,13.8
TURB_028,2024-06-06T23:00:00,37.7135,-117.7787,6.53,-231.5,16.9
TURB_028,2024-06-07T00:00:00,37.7135,-117.7787,9.63,1213.7,11.1
TURB_028,2024-06-07T01:00:00,37.7135,-117.7787,5.39,-379.4,13.5
TURB_028,2024-06-07T02:00:00,37.7135,-117.7787,10.7,1103.8,25.7
